Column_1,Column_2,Column_3,Column_4,Column_5,Column_6
1456.,PT Stechoq Robotika Indonesia,"Jl. Sidoarum-Gamping, Mejing Lor, Ambarketawang, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294, Ambarketawang, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 02746496131,,62019
1457.,PR STEFANI HERI MULYANTI,"Dayu, Gang Blimbing 35 Rt 01,RW 27, Sinduharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,10710
1458.,PR Stephani Neny Daluarsi,"BEKEL-E SNACK & CATERING Pedusan RT 60, Argosari, Sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. +62882008977099,,10750
1459.,PT Sthira Teknik Indonesia,"Jl. Wijilan No 28 RT.062 RW.016 Kel Panembahan Kec Kraton Kota Yogyakarta - Daerah Istimewa Yogyakarta 55131, Panembahan, Kraton, Kota Yogyakarta, DI Yogyakarta",Telp. 081********,,
1460.,PR Subandono,"Semoyan Rt 01, Singosaren, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,32903
1461.,PR Sudardjo,"Clapar II , Rt.12 / 04, Hargowilis, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,31001
1462.,PR Sugianta,"Banyumeneng III, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
1463.,PR SUGIANTO RAHARJO,"Grand Resort Pelemsewu no D1 Panggungharjo, Sewon, Bantul 55188, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081********,,10792
1464.,PT Sugih Alamanugroho,"JALAN JOGJA-SADENG KM. 57,8, BEDOYO, PONJONG, Kabupaten Gunung Kidul, DI Yogyakarta",Telp.,,23942
1465.,PR Sugita,"SEMAMPIR, Semugih, Rongkop, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,10799
1466.,PR Suhadi,"Karangasem RT 06, Wukirsari, Imogiri, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,
1467.,PR Suhardi,"Tirto RT 005/000, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,31001
1468.,PR Suhariyadi,"Besari, Siraman, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,10794
1469.,PR Suhartini,"Karang Rt 004 Rw 007, Ngalang, Gedangsari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,10732
1470.,PR SUJINAH DWI FAUZAN SP,"REZA RAFI Jl. Mayjen Sutoyo No. 40 RT 09 RW 03, Mantrijeron, Mantrijeron, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,13132
1471.,PR Sujiono,"GAMPING KIDUL RT 01/RW 19, AMBARKETAWANG, GAMPING, SLEMAN, YOGYAKARTA, Ambarketawang, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10772
1472.,PR Sujiyem,"DAYAKAN II, Kemiri, Tanjungsari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,10799
1473.,CV Suka Ayu Bionitrat,"Jalan Jolositro, Srimulyo, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,20127
1474.,PR Sukardi,"Banyumeneng III, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
1475.,PR Sukarmi,"Prebutan, Kemejing, Semin, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10794
1476.,PR SUKARNI,"Kricak Kidul TR I / 1344 A, Kricak, Tegalrejo, Kota Yogyakarta, DI Yogyakarta",Telp. 089**********,,13134
1477.,PR Sukemi,"Soga, Candirejo, Semanu, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,10799
1478.,PR Sukinah Sri Rezeki,"Gonalan DK. Ngasem RT.01, Timbulharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0,,13134
1479.,PR Sukirman,"KROCO, Sendangsari, Pengasih, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 083*********,,15129
1480.,PT Sukses Jinyoung Indonesia,"Jl. Melati, Kadirojo II, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 02742891799,,14131
1481.,PT Sukses Komerindo,"Jalan Raya Berbah-Kalasan, Sumber Lor RT 002 RW 028, Kalitirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-5064017,,32300
1482.,PR Sulastri,"ARUNA PUTRA JAYA Suryowijayan MJ I/221 , RT12 RW02, Gedongkiwo, Mantrijeron, Kota Yogyakarta, DI Yogyakarta",Telp. 089*********,,10793
1483.,PR Sulistyaningsih,"KRAMBILDUWUR, Wiladeg, Karangmojo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,10794
1484.,PR Sulistyowati,"Ngulakan RT 108/ RW 31, Hargorejo, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 083*********,,13134
1485.,PR Sumadi,"BLEKONANG II, Tepus, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,32112
1486.,PR Sumandari,"KADIPATEN KULON KP I/281 RT.14 RW.04, Kadipaten, Kraton, Kota Yogyakarta, DI Yogyakarta",Telp. 087*********,,10614
1487.,PR Sumardi,"Jangkang Kidul, Sentolo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,31002
1488.,PR Sumardi,"Klebakan RT 004 RW 002, Salamrejo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081********,,14111
1489.,PR Sumarni,"Sonyo, Jatimulyo, Girimulyo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,10750
1490.,PR Sumarni,"Jurug RT 06, Bangunharjo, Sewon, Bantul, Yogyakarta, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,10391
1491.,PR Sumarni Alisha Aprilia,"Singosaren III, RT.004, No. 67, Singosaren, Banguntapan, Bantul, DI Yogyakarta 55193, Singosaren, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 089********,,13134
1492.,PR Sumarsih,"BERGAN RT 05, Wijirejo, Pandak, Kabupaten Bantul, DI Yogyakarta",Telp. 087*********,,13133
1493.,PR Sumasmi,"Banyumeneng I, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
1494.,CV Sumber Baru Furniture,"Jalan Wonosari Km 4.5 No. 652, Pandansari, Banguntapan, Bantul, Yogyakarta, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274452457,,31001
1495.,CV Sumber Ilmu,"Karang RT. 045 RW.023, Gerbosari, Samigaluh, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,28199
1496.,PT Sumber Inti Home,"Jalan Imogiri Timur Km 6.5, Nglebeng Baru, Tamanan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 2872675,,31001
1497.,PT SUMBER PENDAPATAN UTAMA,"Sampakan Berbah, Dusun Kuton, Kel. Tegaltirto, Kec. Berbah, Kab. Sleman, Prov. D.I. Yogyakarta, Tegaltirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 628**********,,23957
1498.,PR Sumber Rejeki,"Penggung Kel. Hargorejo Kec. Kokap Kab. Kulon Progo, Hargorejo, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081********,,10722
1499.,PT Sumber Setia Cemerlang,"Bercak Bulu, RT 004/RW 025, Jogotirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,28210
1500.,PR SUMIJO,"Jl. Kaliurang Km. 20 Sawungan Kel. Hargobinangun Kec. Pakem Kab. Sleman, Hargobinangun, Pakem, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10761
1501.,PR Suminah,"Semoyan Rt 001 / Rw 001, Singosaren, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,
1502.,PR Sumirah,"SENDANGSARI 018/005, Putat, Patuk, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,31001
1503.,PR Sumiyati,"Dadap RT 002/RW 019, Sidorejo, Ponjong, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,10794
1504.,PR Sumiyati,"RAJEK WETAN 001/027, Tirtoadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,10710
1505.,PR Sumiyatun,"Krebet, Tuksono, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,13921
1506.,PR Sumiyem,"CARI, Sumberwungu, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 089********,,10799
1507.,PT sumpah Gajah Mada,"Jl. Sampaan - Berbah, RT.07/RW.16, Kuton,, Tegaltirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,26601
1508.,PR Sunardi,"Nitikan Barat, Semanu, Semanu, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,16291
1509.,PR SUNARDI,"Prawirodirjan GM II No 468, Gondomanan, Kota Yogyakarta, Prawirodirjan, Gondomanan, Kota Yogyakarta, DI Yogyakarta",Telp. 082*********,,16292
1510.,PR Sunarmin,"Siyono Wetan, Logandeng, Playen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10799
1511.,PR SUNARNI TRI RINI KURNIATI,"Ngadinegaran, MJ 3/47, Mantrijeron, Mantrijeron, Kota Yogyakarta, DI Yogyakarta",Telp. 085*********,,13133
1512.,PR SUNARSIH,"Mendiro, Gulurejo, Lendah, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,13134
1513.,PT Sung Chang Indonesia,"Jl. Wates-Purworejo, KM 02 RT 12 RW 06, Triharjo, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 0274-775231,,32909
1514.,PR Sunu Agung Sumitro,"Kalijurang Dk 06 RT 21 Srigading Sanden Bantul Yogyakarta, Srigading, Sanden, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,16292
1515.,PR Supadmi,"Maguwo Wonocatur RT 15, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,10762
1516.,PT Suparmadi,"Gg.Bima,Sambisari,RT 08/RW 02, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10423
1517.,PR Suparno,"Jalan Imogiri Siluk Panggang, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
1518.,PR Supartinah,"Kemasan rt1, Singosaren, Banguntapan, Bantul, Singosaren, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 089*********,,11090
1519.,PR Suparyanti,"Mlati Beningan Rt 006/002, Sendangadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,32903
1520.,PR SUPARYANTO,"Ngelo 01/19, Sukoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,32202
1521.,PT Supersonic Chemical Industry,"JL. RAYA MIJAHAN KM. 3, Selang, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 0274391629,,20114
1522.,PT SUPRATIK SURYAMAS,"JL.SALAK DURENAN,JL MAGELANG KM 12, TRIDADI, SLEMAN, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 868839,,22220
1523.,PR Supriyadi,"giyoso rt 14 rw 07 salamrejo sentolo kulon progo yogyakarta, Salamrejo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,26520
1524.,PR Supriyanto,"Ngaliyan, RT04/05, Nglipar, Nglipar, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,18111
1525.,PR Supriyatmoko,"MARANGAN, Desa/Kelurahan Bokoharjo, Kec. Prambanan, Bokoharjo, Prambanan, Kabupaten Sleman, DI Yogyakarta",Telp. +6285643951669,,14131
1526.,PR Supriyono,"Panggang I, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 088*********,,18111
1527.,PT Suradi Sejahtera Raya,"JL RING ROAD SELATAN, KARANGTURI, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274371743,,23957
1528.,PT Suradi Sejahtera Raya,"JL RING ROAD SELATAN, KARANGTURI, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274371743,,19291
1529.,PR Surahmi,"JATI 001/004, Karangasem, Ponjong, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 088*********,,10794
1530.,PR SURATMI,"Dolo 2/26, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 089*********,,10793
1531.,PR Suratno,"Banyumeneng III, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
1532.,PR Surono,"Trembono, Tegalrejo, Gedangsari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,13134
1533.,PR Suroso,"Bobung, Putat, Patuk, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,16294
1534.,PR Surtini S pd,"Padangan Sitimulyo Piyungan Bantul, Sitimulyo, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 089*********,,13992
1535.,PT Surya Pratama Alam,"Jogoripon E 71, Dukuh Geneng, Desa Panggungharjo, Kec. Sewon, Kab. Bantul, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,20127
1536.,PR Surya Silver,"BLEKONANG I, Tepus, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,32112
1537.,PR Susanto,"keringan sangurejo 04/29, Wonokerto, Turi, Kabupaten Sleman, DI Yogyakarta",Telp. +6285712882284,,10710
1538.,PT Sushantco Indonesia,"Jl. Monjali, Sinduadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,20231
1539.,PR Susi Ambarini,"Pandeyan RT 03 Bangunharjo Sewon Bantul, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 628**********,,10793
1540.,PR Susilawati,"Sawahan lor Wedomartani, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,11040
1541.,PT Susti Sarana Mandiri,"Beji Kulon RT 04, Sendangsari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. 089*********,,22210
1542.,PR Sutanti,"SALAM RT 15 RW 05, Salam, Patuk, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081***********,,10794
1543.,PR Sutarmi,"Gunung kukusan Rt.09/03 Hargorejo, Kokap, Hargorejo, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,10794
1544.,PR Suti Rahayu,"Sumberjo Rt 026/ Rw. 004, Ngawu, Playen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,
1545.,PR Sutopo,"BLEKONANG I, Tepus, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,32112
1546.,PR Sutopo,"BANYUMENENG III, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
1547.,PR Sutriyanto,"Padukuhan Ngirengireng RT 44 RW 22, Krembangan, Panjatan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,23952
1548.,PR Suwardi,"Banyunganti Lor, Kaliagung, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,10710
1549.,PR Suwarjono,"PELEMAN, GG. PELEMAN BARU 1/16A , Desa/Kelurahan Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Provinsi Daerah Istimewa Yogyakarta, Rejowinangun, Kotagede, Kota Yogyakarta, DI Yogyakarta",Telp. 081********,,15201
1550.,PR Suwarsini,"Jatirejo RT.02/ RW.05, Gari, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10792
1551.,PR Suwarti,"Sentolo, Sentolo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*******,,10792
1552.,PR Suyanti,"KONTENG, Sumberadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10794
1553.,CV Swastika Suraga Dharma,"Sombo Merten, Jalan Selokan Mataram rt 06/rw 21, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 088*********,,31001
1554.,PT Swayasa Prakarsa,"Babadan, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274556195,,26602
1555.,PR Syahrul Galih Wijaya,"Jalan Mojosari Raya, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,10773
1556.,"PR SYAMSIATI RAHMI,SE","Mergangsan Lor MG II/1031, Wirogunan, Mergangsan, Kota Yogyakarta, Wirogunan, Mergangsan, Kota Yogyakarta, DI Yogyakarta",Telp. 081********,,13132
1557.,PR Syarifah Linnurbaiti Purnomo,"Salakan DK Jotawang, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 087*********,,10710
1558.,PT Sydeco,"Jalan Gabus Raya 21, Desa Minomartani, Ngaglik, Sleman, Yogyakarta, Minomartani, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 0274880827,,58200
1559.,PT Syifa Makmur Sejahtera,"Jl. Plosokuning Raya No.104, Minomartani, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-4462377,,10799
1560.,PR Tabah Triana,"Jalan Kasongan Kelurahan: Bangunjiwo Kecamatan: Kasihan Kab/Kota: Kab. Bantul Provinsi: Daerah Istimewa Yogyakarta, Desa/Kelurahan Bangunjiwo, Kec. Kasihan, Kab. Bantul, Provinsi Daerah Istimewa Yogyakarta, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 087*********,,15129
1561.,PT Tabura Gentri Nusantara,"Jl. Imogiri Timur KM.8, Botokenceng, Botokencana, Wirokerten, Banguntapan, Bantul, D.I.Yogyakarta (55194), Wirokerten, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 082***********,,10773
1562.,PT Tajmeel Indo Kreasi,"Karangnongko RT 09, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 2251690,,20232
1563.,PT Tala Saka Creativa,"Janganan RT 03 Panggungharjo, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 02744295149,,15121
1564.,CV Tamto Mandiri,"Sidorejo Nganggring RT 05/RW 04, Girikerto, Turi, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,10520
1565.,PT Tanabe Hijau Indonesia,"JL.TITI BUMI NO.11, Banyuraden, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,28152
1566.,PT Tanaka Rizqi Barokah,"Jl. Cebongan 14/000, Ngestiharjo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 081********,,13922
1567.,PR Tangguh Dwi Witanto,"BLIMBING, Planjan, Saptosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,32120
1568.,PR Tape Ketan Barokah,"KLEBAKAN, Desa/Kelurahan Salamrejo, Kec. Sentolo, Kab. Kulon Progo, Provinsi Daerah Istimewa Yogyakarta, Salamrejo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,10799
1569.,PR Tarmilah,"Jl. Kampung Jogoyudan RT.49 RW.12, Gowongan, Jetis, Kota Yogyakarta, DI Yogyakarta",Telp. 085*********,,13924
1570.,PT Taru Martani,"Jl. Kompol B. Suprapto no 2A, Baciro, Gondokusuman, Kota Yogyakarta, DI Yogyakarta",Telp. 0274 562214,,12019
1571.,CV Tashinda Putraprima,"JL Bibis Kulon Gangin, Tamantirto, kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 4342218,,16292
1572.,PT Perorangan Tasla Karya Berdaya,"Kalipakis RT 07 No 18B Tirtonirmolo Kasihan Bantul, Tirtonirmolo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,15121
1573.,PR Tasleemah,"Sanggrahan DK VI RT 003, Murtigading, Sanden, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,14111
1574.,PR Tatik Susilowati,"Plalangan RT.002 RW0.40, Pandowoharjo, Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,13134
1575.,CV Tatonas,"Jl. Pamularsih No.151 A, Klaseman, Sinduharjo, Ngaglik, Sleman, Yogyakarta, Sinduharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 - 885229,,26513
1576.,PT Teak Temptation,"Jalan Parangtritis KM 8, Dadapan, Timbulharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 6463085,,31001
1577.,PT Techno Gis Indonesia,"Jalan Pamularsih Nomor 152 B, Sinduharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 0274885879,,26512
1578.,PR Teh Tarik Klangenan,"kalijoho rt 06, argosari, sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,11090
1579.,CV Teknik Konstruksi Manajemen,"Mertoyudan, Mertoyudan, Mertoyudan, Kabupaten Magelang, Jawa Tengah",Telp. 085********,,29200
1580.,PT Tekno Otsar Vision,"Jalan Tambak 306, Ngestiharjo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274622150,,26210
1581.,PT Teknologi Internasional Nusantara,"Jalan Ipda Tut Harsono nomor 12, Muja Muju, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 02153663777,,58200
1582.,PT Teknologi Visi Utama,"Gading VIII, Gading, Playen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 089********,,32509
1583.,PT Tenda Group Indonesia,"Gang Kenanga Nomor I RT 003/RW 043, Condongcatur, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 081*******,,70204
1584.,PR TENG THIEN LIANG,"Lemahdadi RT 01, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,10761
1585.,PR Tenun Bantarjo,"Bantarjo RT 18 RW 9, Banguncipto, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,13121
1586.,CV Terrazo Art,"Gebang RT 003/ RW 002, Pengkol, Nglipar, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,23951
1587.,PR Theodorus Damar Baskara,"jalan baron, Baleharjo, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,14111
1588.,PR Theresia Netty Febriana Wursantari,"Pesona Ketingan D1 (C1) Tirtoadi Mlati, Tirtoadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,16294
1589.,PR Ti.craftq,"NGEMPLAK POLOWIDI, Trimulyo, Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,15121
1590.,PR Tiara Food,"Karangwuni, Wates, Karangwuni, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,10710
1591.,PT TIGARAKSA SATRIA TBK,"Jalan Cangkringan Km 1,5 Dhuri, Tirtomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 021 - 498253,,10732
1592.,PR Tika Asmarani,"Baciro GK IV/65 RT 043 RW 012, Baciro, Gondokusuman, Kota Yogyakarta, DI Yogyakarta",Telp. -,,10710
1593.,PR Tika Fitria,"Jl. Pakem Turi km 1,5, Harjobinangun, Pakem, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,14111
1594.,PT Timboel,"DUSUN TIRTO, DESA BANGUNJIWO, KECAMATAN KASIHAN, Kel. Bangunjiwo, Kec. Kasihan, Kab. Bantul, Prop. Daerah Istimewa Yogyakarta, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 02746463615,,16293
1595.,PT Time Excelindo,"Jl. Padjajaran, Ringroad Utara, Condongcatur, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 02744477822,,62029
1596.,PR Tina Nur Asmasari,"Gondang, Ngawis, Karangmojo, Gunungkidul, Ngawis, Karangmojo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,10750
1597.,CV Tio Craft Indonesia,"WARENG RT 035 RW 012,, Donomulyo, Nanggulan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,32903
1598.,CV Tirta Raya Sentosa,"Kuton RT.06/16, Tegaltirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 00,,11051
1599.,PR Titen Snack,"kutogiri 41/20, Sidomulyo, Pengasih, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081***********,,10393
1600.,PR Titin Widiyanti,"LEDOKSARI RT 02/ RW 07, Kepek, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,10799
1601.,CV Tnt Corporation,"Jamblangan Rt 003 Rw 022, Purwobinangun, Pakem, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 895291,,
1602.,PT Tonggak Ampuh,"JL. MAGELANG KM. 15.2, CATURHARJO, SLEMAN, Kabupaten Sleman, DI Yogyakarta",Telp. 0274868684,,23953
1603.,PR Toni Kristian,"Punukan, Wates, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,14120
1604.,PT Toto Jogko Abadi Jaya,"DUKUH RT.44 RW.15, Donomulyo, Nanggulan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*******,,15121
1605.,BUL Toyo Konveksi,"Jln. Godean Km 8,5 Selatan Polsek Godean, Depan Perum Bumi Mulia, Sidokarto, Godean, Kabupaten Sleman, DI Yogyakarta",Telp. 02746496210,,14111
1606.,CV Tr community,"tegal senggotan, Tirtonirmolo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 087*********,,32201
1607.,PT Transtra Permada,"Mranggen Tegal Rt.004 RW.022 Jombor Kidul, Sinduadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-5012317,,71201
1608.,PT Trevi Fontana,"JL. PARANGTRITIS KM 4 NO.303, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 02744290307,,15121
1609.,PR Treyas,"planggok RT/RW 02/12,margokaton,seyegan,sleman, Margokaton, Seyegan, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,10216
1610.,PR Tri Anisya,"Tilaman RT 001, Wukirsari, Imogiri, Kabupaten Bantul, DI Yogyakarta",Telp. 089**********,,10794
1611.,PR Tri Asih,"Perum Griya Taman Asri Blok G no 301,, Donoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,13921
1612.,PR Tri Astuti,"TLOGOWARAK, Giripurwo, Purwosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 083*********,,14120
1613.,PR Tri Budi Lestari,"Butuh, Pulutan, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,10794
1614.,CV Tri Cahya Suminar,"Jurugentong, Dusun tegaltandan, Desa Banguntapan, Kec. Banguntapan, Bantul, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,20127
1615.,PR Tri Cahyadi,"Perum Puri Sewon Asri H-17, RT 02, Dusun Prancak Glondong, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,10750
1616.,PR Tri Cahyono,"Nitikan Barat, Semanu, Semanu, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,16291
